state,yr,qtr,index_nsa,index_sa,Warning
ND,2008,3,212.86,211.23,
ND,2008,4,210.28,210.71,
ND,2009,1,208.25,209.54,
ND,2009,2,215.79,213.90,
ND,2009,3,215.56,214.21,
ND,2009,4,215.20,215.35,
ND,2010,1,220.59,221.90,
ND,2010,2,217.59,215.83,
ND,2010,3,216.31,215.08,
ND,2010,4,222.36,222.30,
ND,2011,1,220.67,221.80,
ND,2011,2,225.91,224.51,
ND,2011,3,229.20,227.84,
ND,2011,4,231.50,231.22,
ND,2012,1,234.70,235.73,
ND,2012,2,243.08,242.15,
ND,2012,3,248.29,246.43,
ND,2012,4,253.12,252.82,
ND,2013,1,254.71,255.68,
ND,2013,2,261.03,260.56,
ND,2013,3,269.49,267.05,
ND,2013,4,267.93,267.60,
ND,2014,1,274.14,275.33,
ND,2014,2,277.76,277.45,
ND,2014,3,287.97,284.87,
ND,2014,4,290.04,289.98,
ND,2015,1,292.89,294.31,
ND,2015,2,293.99,293.47,
ND,2015,3,298.80,295.37,
ND,2015,4,297.32,297.59,
ND,2016,1,296.77,298.41,
ND,2016,2,301.02,299.99,
ND,2016,3,304.17,300.60,
ND,2016,4,301.79,302.50,
ND,2017,1,297.85,299.68,
ND,2017,2,305.52,303.85,
ND,2017,3,309.03,305.55,
ND,2017,4,301.67,302.58,
ND,2018,1,303.32,305.44,
ND,2018,2,309.17,307.00,
ND,2018,3,310.25,306.78,
ND,2018,4,308.55,309.62,
ND,2019,1,314.05,316.46,
ND,2019,2,321.69,319.18,
ND,2019,3,320.36,316.73,
ND,2019,4,315.37,316.44,
ND,2020,1,318.11,320.80,
ND,2020,2,324.24,321.63,
ND,2020,3,333.21,329.33,
ND,2020,4,337.06,338.04,
ND,2021,1,339.79,343.02,
ND,2021,2,354.33,351.45,
ND,2021,3,367.28,362.89,
ND,2021,4,372.63,373.42,
ND,2022,1,376.59,380.65,
ND,2022,2,391.76,388.50,
ND,2022,3,397.95,393.08,
ND,2022,4,393.32,393.96,
ND,2023,1,394.45,399.09,
ND,2023,2,407.39,403.82,
ND,2023,3,409.28,404.23,
ND,2023,4,413.69,414.36,
ND,2024,1,409.03,414.00,
ND,2024,2,422.57,418.66,
ND,2024,3,427.52,422.35,
ND,2024,4,426.52,427.24,
NE,1991,1,100.00,100.00,
NE,1991,2,101.82,101.22,
NE,1991,3,102.23,101.62,
NE,1991,4,102.18,101.91,
NE,1992,1,106.02,106.04,
NE,1992,2,107.19,106.56,
NE,1992,3,109.04,108.34,
NE,1992,4,110.65,110.38,
NE,1993,1,112.10,112.15,
NE,1993,2,114.70,114.02,
NE,1993,3,116.83,116.01,
NE,1993,4,120.09,119.86,
NE,1994,1,120.01,120.11,
NE,1994,2,121.57,120.79,
NE,1994,3,123.99,123.08,
NE,1994,4,123.75,123.55,
NE,1995,1,125.39,125.52,
NE,1995,2,128.51,127.66,
NE,1995,3,129.87,128.85,
NE,1995,4,130.47,130.35,
NE,1996,1,131.41,131.55,
NE,1996,2,134.85,133.91,
NE,1996,3,136.67,135.59,
NE,1996,4,136.61,136.54,
NE,1997,1,138.53,138.64,
NE,1997,2,141.68,140.69,
NE,1997,3,142.79,141.64,
NE,1997,4,144.18,144.16,
NE,1998,1,146.79,146.89,
NE,1998,2,147.52,146.48,
NE,1998,3,148.61,147.40,
NE,1998,4,153.48,153.49,
NE,1999,1,153.68,153.79,
NE,1999,2,155.90,154.85,
NE,1999,3,157.54,156.16,
NE,1999,4,156.46,156.51,
NE,2000,1,157.82,157.96,
NE,2000,2,160.70,159.64,
NE,2000,3,162.14,160.60,
NE,2000,4,161.62,161.71,
NE,2001,1,162.18,162.40,
NE,2001,2,165.41,164.34,
NE,2001,3,167.13,165.40,
NE,2001,4,166.02,166.14,
NE,2002,1,167.94,168.27,
NE,2002,2,170.60,169.50,
NE,2002,3,172.95,171.00,
NE,2002,4,173.07,173.22,
NE,2003,1,174.64,175.15,
NE,2003,2,177.57,176.40,
NE,2003,3,180.06,177.87,
NE,2003,4,179.45,179.62,
NE,2004,1,181.29,182.04,
NE,2004,2,183.22,181.90,
NE,2004,3,188.74,186.29,
NE,2004,4,187.74,187.95,
NE,2005,1,188.62,189.73,
NE,2005,2,190.63,189.04,
NE,2005,3,194.28,191.66,
NE,2005,4,192.84,193.05,
NE,2006,1,192.39,193.91,
NE,2006,2,197.85,195.85,
NE,2006,3,199.08,196.37,
NE,2006,4,196.21,196.39,
NE,2007,1,195.98,197.94,
NE,2007,2,201.04,198.61,
NE,2007,3,200.10,197.43,
NE,2007,4,195.73,195.93,
NE,2008,1,191.75,193.88,
NE,2008,2,194.25,191.62,
NE,2008,3,193.45,190.98,
NE,2008,4,190.57,190.79,
NE,2009,1,187.28,189.36,
NE,2009,2,194.53,191.76,
NE,2009,3,194.70,192.40,
NE,2009,4,192.93,193.16,
NE,2010,1,187.87,189.75,
NE,2010,2,195.43,192.71,
NE,2010,3,192.43,190.38,
NE,2010,4,186.62,186.76,
NE,2011,1,186.74,188.37,
NE,2011,2,189.45,186.93,
NE,2011,3,190.86,189.01,
NE,2011,4,189.56,189.66,
NE,2012,1,189.83,191.14,
NE,2012,2,195.56,193.23,
NE,2012,3,195.71,193.85,
NE,2012,4,198.54,198.63,
NE,2013,1,199.62,200.80,
NE,2013,2,203.15,200.91,
NE,2013,3,204.42,202.40,
NE,2013,4,205.20,205.38,
NE,2014,1,204.76,205.86,
NE,2014,2,210.59,208.39,
NE,2014,3,212.67,210.41,
NE,2014,4,212.17,212.48,
NE,2015,1,214.97,216.18,
NE,2015,2,219.76,217.42,
NE,2015,3,223.87,221.29,
NE,2015,4,221.91,222.47,
NE,2016,1,220.85,222.10,
NE,2016,2,229.93,227.47,
NE,2016,3,233.10,230.17,
NE,2016,4,230.63,231.44,
NE,2017,1,235.17,236.57,
NE,2017,2,243.87,241.17,
NE,2017,3,246.71,243.46,
NE,2017,4,248.54,249.57,
NE,2018,1,252.57,254.14,
NE,2018,2,258.99,256.00,
NE,2018,3,263.29,259.77,
NE,2018,4,262.22,263.42,
NE,2019,1,263.50,265.20,
NE,2019,2,273.22,269.83,
NE,2019,3,277.69,274.09,
NE,2019,4,272.89,274.26,
NE,2020,1,280.27,282.14,
NE,2020,2,288.55,284.60,
NE,2020,3,298.46,294.78,
NE,2020,4,304.28,306.04,
NE,2021,1,313.93,315.96,
NE,2021,2,333.06,327.92,
NE,2021,3,344.47,340.70,
NE,2021,4,348.24,350.54,
NE,2022,1,360.05,362.19,
NE,2022,2,378.70,372.21,
NE,2022,3,378.67,375.12,
NE,2022,4,379.28,382.13,
NE,2023,1,384.43,386.35,
NE,2023,2,399.52,392.10,
NE,2023,3,405.58,402.45,
NE,2023,4,397.68,400.82,
NE,2024,1,410.35,412.10,
NE,2024,2,425.75,417.53,
NE,2024,3,423.21,420.30,
NE,2024,4,424.24,427.75,
NH,1991,1,100.00,100.00,
NH,1991,2,98.32,98.53,
NH,1991,3,97.24,97.29,
NH,1991,4,95.26,95.44,
NH,1992,1,95.56,95.61,
NH,1992,2,93.89,94.11,
NH,1992,3,92.74,92.73,
NH,1992,4,93.41,93.58,
NH,1993,1,91.17,91.30,
NH,1993,2,92.02,92.24,
NH,1993,3,92.52,92.39,
NH,1993,4,92.79,92.94,
NH,1994,1,94.08,94.42,
NH,1994,2,93.08,93.24,
NH,1994,3,93.43,93.15,
NH,1994,4,93.70,93.91,
NH,1995,1,91.98,92.46,
NH,1995,2,94.56,94.66,
NH,1995,3,96.21,95.78,
NH,1995,4,95.60,95.85,
NH,1996,1,95.81,96.54,
NH,1996,2,96.66,96.61,
NH,1996,3,99.40,98.82,
NH,1996,4,97.96,98.33,
NH,1997,1,99.00,99.87,
NH,1997,2,101.93,101.74,
NH,1997,3,102.93,102.27,
NH,1997,4,103.65,104.08,
NH,1998,1,105.01,106.11,
NH,1998,2,108.79,108.44,
NH,1998,3,111.88,111.14,
NH,1998,4,113.25,113.73,
NH,1999,1,114.70,116.00,
NH,1999,2,120.66,120.22,
NH,1999,3,122.87,122.02,
NH,1999,4,124.86,125.32,
NH,2000,1,129.02,130.64,
NH,2000,2,135.06,134.54,
NH,2000,3,139.92,138.91,
NH,2000,4,145.53,146.02,
NH,2001,1,147.48,149.38,
NH,2001,2,154.85,154.28,
NH,2001,3,161.13,159.95,
NH,2001,4,163.12,163.64,
NH,2002,1,164.85,166.97,
NH,2002,2,174.07,173.45,
NH,2002,3,181.79,180.48,
NH,2002,4,183.95,184.56,
NH,2003,1,186.99,189.31,
NH,2003,2,194.54,193.80,
NH,2003,3,199.00,197.67,
NH,2003,4,202.94,203.76,
NH,2004,1,206.71,209.11,
NH,2004,2,214.14,213.13,
NH,2004,3,217.19,215.90,
NH,2004,4,222.36,223.53,
NH,2005,1,225.83,228.22,
NH,2005,2,232.58,231.22,
NH,2005,3,237.04,235.86,
NH,2005,4,235.94,237.45,
NH,2006,1,234.79,237.05,
NH,2006,2,237.53,235.91,
NH,2006,3,234.30,233.38,
NH,2006,4,227.79,229.23,
NH,2007,1,228.95,231.24,
NH,2007,2,232.10,230.40,
NH,2007,3,227.27,226.42,
NH,2007,4,219.77,220.92,
NH,2008,1,215.31,217.81,
NH,2008,2,215.14,213.55,
NH,2008,3,210.23,209.39,
NH,2008,4,202.79,203.39,
NH,2009,1,205.16,208.14,
NH,2009,2,205.06,203.59,
NH,2009,3,199.18,198.16,
NH,2009,4,199.60,199.78,
NH,2010,1,192.06,195.47,
NH,2010,2,196.61,195.18,
NH,2010,3,198.23,196.95,
NH,2010,4,193.48,193.46,
NH,2011,1,184.11,187.82,
NH,2011,2,187.61,186.25,
NH,2011,3,188.18,186.55,
NH,2011,4,189.12,189.35,
NH,2012,1,181.54,185.30,
NH,2012,2,187.26,185.85,
NH,2012,3,187.83,185.89,
NH,2012,4,187.06,187.78,
NH,2013,1,185.68,189.33,
NH,2013,2,195.57,193.99,
NH,2013,3,196.42,194.20,
NH,2013,4,193.05,194.46,
NH,2014,1,195.05,198.44,
NH,2014,2,199.61,197.84,
NH,2014,3,203.73,201.51,
NH,2014,4,198.99,200.92,
NH,2015,1,203.99,207.04,
NH,2015,2,209.40,207.51,
NH,2015,3,212.85,210.71,
NH,2015,4,209.83,212.06,
NH,2016,1,209.94,212.75,
NH,2016,2,219.72,217.71,
NH,2016,3,220.68,218.75,
NH,2016,4,219.31,221.49,
NH,2017,1,227.27,230.24,
NH,2017,2,231.93,229.70,
NH,2017,3,234.98,233.31,
NH,2017,4,235.89,237.96,
NH,2018,1,237.33,240.47,
NH,2018,2,245.24,242.72,
NH,2018,3,248.20,246.75,
NH,2018,4,249.56,251.69,
NH,2019,1,250.14,253.36,
NH,2019,2,261.05,258.16,
NH,2019,3,262.96,261.67,
NH,2019,4,262.95,265.36,
NH,2020,1,268.73,272.06,
NH,2020,2,276.35,273.02,
NH,2020,3,289.84,288.47,
NH,2020,4,300.71,303.96,
NH,2021,1,313.18,316.87,
NH,2021,2,336.91,332.44,
NH,2021,3,349.44,347.79,
NH,2021,4,356.05,360.54,
NH,2022,1,375.82,380.05,
NH,2022,2,393.10,387.54,
NH,2022,3,390.41,388.38,
NH,2022,4,389.46,395.11,
NH,2023,1,398.58,402.78,
NH,2023,2,421.41,415.26,
NH,2023,3,428.93,426.59,
NH,2023,4,426.37,432.91,
NH,2024,1,436.61,441.17,
NH,2024,2,455.60,448.89,
NH,2024,3,460.30,457.59,
NH,2024,4,457.34,464.57,
NJ,1991,1,100.00,100.00,
NJ,1991,2,98.95,99.24,
NJ,1991,3,99.03,98.96,
NJ,1991,4,99.49,99.66,
NJ,1992,1,101.02,101.11,
NJ,1992,2,100.11,100.39,
NJ,1992,3,100.64,100.46,
NJ,1992,4,101.19,101.41,
NJ,1993,1,100.14,100.37,
NJ,1993,2,100.93,101.17,
NJ,1993,3,101.55,101.18,
NJ,1993,4,101.54,101.86,
NJ,1994,1,101.88,102.25,
NJ,1994,2,101.70,101.89,
NJ,1994,3,102.67,102.07,
NJ,1994,4,101.00,101.45,
NJ,1995,1,100.85,101.40,
NJ,1995,2,101.31,101.35,
NJ,1995,3,102.44,101.75,
NJ,1995,4,101.07,101.60,
NJ,1996,1,101.27,101.94,
NJ,1996,2,102.79,102.69,
NJ,1996,3,103.08,102.36,
NJ,1996,4,102.00,102.56,
NJ,1997,1,101.78,102.55,
NJ,1997,2,103.61,103.42,
NJ,1997,3,104.33,103.58,
NJ,1997,4,104.48,105.10,
NJ,1998,1,105.82,106.66,
NJ,1998,2,107.99,107.79,
NJ,1998,3,110.07,109.21,
NJ,1998,4,109.68,110.34,
NJ,1999,1,111.18,112.11,
NJ,1999,2,114.90,114.72,
NJ,1999,3,118.33,117.32,
NJ,1999,4,118.81,119.49,
NJ,2000,1,121.61,122.71,
NJ,2000,2,125.79,125.62,
NJ,2000,3,129.65,128.53,
NJ,2000,4,132.09,132.68,
NJ,2001,1,135.11,136.51,
NJ,2001,2,139.72,139.54,
NJ,2001,3,145.80,144.54,
NJ,2001,4,148.13,148.63,
NJ,2002,1,151.41,153.16,
NJ,2002,2,159.61,159.32,
NJ,2002,3,167.02,165.65,
NJ,2002,4,171.41,171.87,
NJ,2003,1,173.82,175.93,
NJ,2003,2,182.85,182.44,
NJ,2003,3,189.30,187.84,
NJ,2003,4,193.81,194.31,
NJ,2004,1,198.58,200.96,
NJ,2004,2,208.51,207.88,
NJ,2004,3,216.68,215.18,
NJ,2004,4,222.35,223.06,
NJ,2005,1,227.91,230.43,
NJ,2005,2,238.93,238.07,
NJ,2005,3,248.06,246.57,
NJ,2005,4,251.24,252.23,
NJ,2006,1,253.03,255.55,
NJ,2006,2,258.50,257.46,
NJ,2006,3,257.19,255.90,
NJ,2006,4,253.10,254.19,
NJ,2007,1,253.28,255.48,
NJ,2007,2,255.56,254.66,
NJ,2007,3,252.04,250.87,
NJ,2007,4,247.70,248.65,
NJ,2008,1,241.49,243.49,
NJ,2008,2,237.72,237.15,
NJ,2008,3,233.06,231.87,
NJ,2008,4,226.79,227.44,
NJ,2009,1,223.85,225.91,
NJ,2009,2,220.80,220.52,
NJ,2009,3,220.03,218.52,
NJ,2009,4,216.65,217.09,
NJ,2010,1,215.85,218.41,
NJ,2010,2,215.81,215.49,
NJ,2010,3,214.93,213.01,
NJ,2010,4,210.84,211.20,
NJ,2011,1,203.92,207.06,
NJ,2011,2,203.92,203.30,
NJ,2011,3,204.09,201.84,
NJ,2011,4,199.00,199.51,
NJ,2012,1,194.60,198.25,
NJ,2012,2,199.68,198.51,
NJ,2012,3,201.00,198.63,
NJ,2012,4,198.07,198.79,
NJ,2013,1,195.94,199.94,
NJ,2013,2,204.89,203.31,
NJ,2013,3,206.31,203.81,
NJ,2013,4,203.53,204.47,
NJ,2014,1,200.97,205.16,
NJ,2014,2,208.61,206.78,
NJ,2014,3,209.54,207.06,
NJ,2014,4,207.87,208.88,
NJ,2015,1,206.54,210.79,
NJ,2015,2,211.32,209.55,
NJ,2015,3,213.76,211.14,
NJ,2015,4,210.66,211.77,
NJ,2016,1,208.13,212.32,
NJ,2016,2,217.13,215.33,
NJ,2016,3,219.19,216.57,
NJ,2016,4,216.64,217.90,
NJ,2017,1,214.11,218.01,
NJ,2017,2,223.36,221.69,
NJ,2017,3,227.87,225.37,
NJ,2017,4,224.19,225.58,
NJ,2018,1,226.59,230.10,
NJ,2018,2,232.41,230.83,
NJ,2018,3,234.21,232.24,
NJ,2018,4,232.42,233.66,
NJ,2019,1,232.76,235.83,
NJ,2019,2,238.46,236.86,
NJ,2019,3,241.48,240.13,
NJ,2019,4,243.34,244.41,
NJ,2020,1,246.91,249.96,
NJ,2020,2,250.25,248.20,
NJ,2020,3,262.10,261.18,
NJ,2020,4,272.76,274.07,
NJ,2021,1,281.70,285.16,
NJ,2021,2,298.71,295.60,
NJ,2021,3,305.28,304.40,
NJ,2021,4,314.20,316.39,
NJ,2022,1,324.18,327.98,
NJ,2022,2,341.47,337.41,
NJ,2022,3,343.08,342.00,
NJ,2022,4,340.07,343.18,
NJ,2023,1,346.39,350.08,
NJ,2023,2,365.70,361.25,
NJ,2023,3,374.65,373.49,
NJ,2023,4,379.52,383.27,
NJ,2024,1,388.75,392.46,
NJ,2024,2,402.75,398.05,
NJ,2024,3,405.71,404.66,
NJ,2024,4,411.28,415.16,
NM,1991,1,100.00,100.00,
NM,1991,2,101.38,100.58,
NM,1991,3,101.11,100.66,
NM,1991,4,103.49,103.31,
NM,1992,1,106.22,106.28,
NM,1992,2,106.74,105.88,
NM,1992,3,108.32,107.79,
NM,1992,4,110.14,109.99,
NM,1993,1,111.48,111.56,
NM,1993,2,116.02,115.04,
NM,1993,3,118.15,117.56,
NM,1993,4,120.28,120.14,
NM,1994,1,124.75,124.85,
NM,1994,2,127.62,126.55,
NM,1994,3,131.06,130.40,
NM,1994,4,132.86,132.70,
NM,1995,1,133.10,133.22,
NM,1995,2,136.23,135.11,
NM,1995,3,137.77,137.01,
NM,1995,4,136.49,136.33,
NM,1996,1,136.88,137.04,
NM,1996,2,139.58,138.46,
NM,1996,3,138.74,137.89,
NM,1996,4,137.69,137.56,
NM,1997,1,138.34,138.54,
NM,1997,2,140.90,139.78,
NM,1997,3,139.13,138.20,
NM,1997,4,139.07,138.97,
NM,1998,1,139.16,139.39,
NM,1998,2,141.05,139.90,
NM,1998,3,142.30,141.33,
NM,1998,4,143.04,142.95,
NM,1999,1,143.64,143.89,
NM,1999,2,144.00,142.84,
NM,1999,3,144.81,143.84,
NM,1999,4,145.52,145.40,
NM,2000,1,144.40,144.64,
NM,2000,2,146.52,145.37,
NM,2000,3,146.94,145.95,
NM,2000,4,145.04,144.89,
NM,2001,1,148.11,148.33,
NM,2001,2,150.23,149.11,
NM,2001,3,151.38,150.36,
NM,2001,4,150.68,150.49,
NM,2002,1,152.26,152.48,
NM,2002,2,156.83,155.73,
NM,2002,3,158.75,157.64,
NM,2002,4,161.10,160.88,
NM,2003,1,162.65,162.90,
NM,2003,2,166.06,164.91,
NM,2003,3,169.28,168.06,
NM,2003,4,171.39,171.16,
NM,2004,1,173.83,174.11,
NM,2004,2,178.97,177.74,
NM,2004,3,183.45,182.15,
NM,2004,4,186.08,185.80,
NM,2005,1,191.93,192.21,
NM,2005,2,200.08,198.77,
NM,2005,3,207.80,206.33,
NM,2005,4,214.28,213.85,
NM,2006,1,220.02,220.35,
NM,2006,2,229.25,227.91,
NM,2006,3,234.25,232.54,
NM,2006,4,237.84,237.23,
NM,2007,1,239.61,240.05,
NM,2007,2,243.00,241.70,
NM,2007,3,242.58,240.69,
NM,2007,4,239.46,238.78,
NM,2008,1,239.71,240.26,
NM,2008,2,237.39,236.18,
NM,2008,3,234.61,232.64,
NM,2008,4,230.04,229.37,
NM,2009,1,223.21,223.88,
NM,2009,2,225.81,224.57,
NM,2009,3,222.74,220.82,
NM,2009,4,222.10,221.40,
NM,2010,1,219.91,220.71,
NM,2010,2,215.13,213.94,
NM,2010,3,213.73,211.82,
NM,2010,4,209.81,209.07,
NM,2011,1,203.53,204.47,
NM,2011,2,201.57,200.40,
NM,2011,3,203.02,201.18,
NM,2011,4,199.93,199.10,
NM,2012,1,197.65,198.74,
NM,2012,2,203.98,202.78,
NM,2012,3,205.31,203.41,
NM,2012,4,202.04,201.10,
NM,2013,1,204.76,206.06,
NM,2013,2,207.00,205.76,
NM,2013,3,208.74,206.78,
NM,2013,4,206.36,205.31,
NM,2014,1,204.75,206.21,
NM,2014,2,210.69,209.37,
NM,2014,3,210.17,208.15,
NM,2014,4,211.50,210.42,
NM,2015,1,208.75,210.33,
NM,2015,2,212.78,211.39,
NM,2015,3,219.32,217.21,
NM,2015,4,215.01,213.92,
NM,2016,1,211.95,213.57,
NM,2016,2,221.25,219.76,
NM,2016,3,219.78,217.67,
NM,2016,4,223.08,221.98,
NM,2017,1,223.72,225.40,
NM,2017,2,228.15,226.54,
NM,2017,3,230.87,228.75,
NM,2017,4,234.11,232.98,
NM,2018,1,232.26,233.93,
NM,2018,2,237.51,235.86,
NM,2018,3,241.63,239.39,
NM,2018,4,243.66,242.64,
NM,2019,1,243.31,244.95,
NM,2019,2,250.85,248.97,
NM,2019,3,255.76,253.49,
NM,2019,4,256.69,255.81,
NM,2020,1,262.48,264.02,
NM,2020,2,269.21,267.16,
NM,2020,3,278.95,276.48,
NM,2020,4,287.07,286.34,
NM,2021,1,293.39,294.95,
NM,2021,2,307.51,305.00,
NM,2021,3,321.71,318.95,
NM,2021,4,329.90,329.30,
NM,2022,1,340.02,341.68,
NM,2022,2,361.36,358.27,
NM,2022,3,361.26,358.14,
NM,2022,4,363.44,363.11,
NM,2023,1,367.88,369.54,
NM,2023,2,375.38,371.94,
NM,2023,3,385.20,381.92,
NM,2023,4,382.44,382.40,
NM,2024,1,392.88,394.56,
NM,2024,2,403.78,399.78,
NM,2024,3,398.68,395.42,
NM,2024,4,402.81,402.98,
NV,1991,1,100.00,100.00,
NV,1991,2,100.72,99.85,
NV,1991,3,100.62,99.94,
NV,1991,4,102.25,101.44,
NV,1992,1,102.71,102.73,
NV,1992,2,102.39,101.50,
NV,1992,3,103.94,103.17,
NV,1992,4,104.68,103.90,
NV,1993,1,103.88,103.93,
NV,1993,2,105.69,104.77,
NV,1993,3,105.86,104.98,
NV,1993,4,106.67,105.98,
NV,1994,1,107.36,107.43,
NV,1994,2,108.99,108.01,
NV,1994,3,110.43,109.40,
NV,1994,4,110.31,109.71,
NV,1995,1,110.37,110.43,
NV,1995,2,113.52,112.52,
NV,1995,3,114.06,112.89,
NV,1995,4,113.73,113.20,
NV,1996,1,113.85,113.87,
NV,1996,2,115.51,114.54,
NV,1996,3,115.91,114.69,
NV,1996,4,115.80,115.28,
NV,1997,1,116.34,116.32,
NV,1997,2,117.16,116.23,
NV,1997,3,118.63,117.41,
NV,1997,4,117.85,117.29,
NV,1998,1,116.97,116.87,
NV,1998,2,118.83,117.94,
NV,1998,3,119.55,118.38,
NV,1998,4,120.10,119.49,
NV,1999,1,120.80,120.64,
NV,1999,2,121.64,120.77,
NV,1999,3,123.37,122.21,
NV,1999,4,124.03,123.36,
NV,2000,1,124.17,123.93,
NV,2000,2,126.68,125.84,
NV,2000,3,127.09,125.89,
NV,2000,4,128.72,128.02,
NV,2001,1,131.02,130.79,
NV,2001,2,134.21,133.34,
NV,2001,3,136.46,135.07,
NV,2001,4,138.45,137.76,
NV,2002,1,140.51,140.33,
NV,2002,2,143.15,142.21,
NV,2002,3,147.38,145.72,
NV,2002,4,150.13,149.50,
NV,2003,1,153.36,153.27,
NV,2003,2,158.18,157.08,
NV,2003,3,166.27,164.22,
NV,2003,4,174.70,174.14,
NV,2004,1,186.35,186.33,
NV,2004,2,205.83,204.27,
NV,2004,3,222.30,219.40,
NV,2004,4,230.45,229.92,
NV,2005,1,239.58,239.66,
NV,2005,2,255.82,253.70,
NV,2005,3,260.81,257.19,
NV,2005,4,268.75,268.49,
NV,2006,1,273.29,273.44,
NV,2006,2,273.56,271.03,
NV,2006,3,271.21,267.33,
NV,2006,4,265.89,265.94,
NV,2007,1,263.18,263.37,
NV,2007,2,260.97,258.39,
NV,2007,3,251.49,247.73,
NV,2007,4,234.59,234.81,
NV,2008,1,216.81,217.11,
NV,2008,2,199.56,197.50,
NV,2008,3,184.59,181.63,
NV,2008,4,161.58,161.80,
NV,2009,1,149.96,150.37,
NV,2009,2,142.95,141.45,
NV,2009,3,135.05,132.64,
NV,2009,4,134.64,134.89,
NV,2010,1,131.36,131.92,
NV,2010,2,132.41,131.01,
NV,2010,3,130.31,127.80,
NV,2010,4,124.37,124.63,
NV,2011,1,118.50,119.10,
NV,2011,2,116.19,115.00,
NV,2011,3,115.59,113.28,
NV,2011,4,111.13,111.33,
NV,2012,1,111.70,112.26,
NV,2012,2,120.79,119.68,
NV,2012,3,127.36,124.77,
NV,2012,4,131.54,131.74,
NV,2013,1,138.93,139.47,
NV,2013,2,149.30,148.12,
NV,2013,3,158.00,154.91,
NV,2013,4,160.43,160.57,
NV,2014,1,164.36,164.71,
NV,2014,2,168.71,167.57,
NV,2014,3,174.81,171.69,
NV,2014,4,175.82,175.76,
NV,2015,1,180.15,180.27,
NV,2015,2,184.89,183.68,
NV,2015,3,193.13,190.17,
NV,2015,4,193.76,193.43,
NV,2016,1,199.06,198.99,
NV,2016,2,203.80,202.45,
NV,2016,3,207.70,204.88,
NV,2016,4,212.16,211.70,
NV,2017,1,214.64,214.43,
NV,2017,2,219.71,218.06,
NV,2017,3,228.65,225.88,
NV,2017,4,237.72,237.18,
NV,2018,1,242.93,242.70,
NV,2018,2,255.27,253.06,
NV,2018,3,260.67,257.57,
NV,2018,4,261.74,261.43,
NV,2019,1,266.94,266.82,
NV,2019,2,271.72,268.86,
NV,2019,3,273.58,270.32,
NV,2019,4,273.25,273.27,
NV,2020,1,278.65,278.80,
NV,2020,2,283.67,280.16,
NV,2020,3,293.51,289.81,
NV,2020,4,301.84,302.43,
NV,2021,1,314.40,314.71,
NV,2021,2,340.13,335.21,
NV,2021,3,363.42,359.08,
NV,2021,4,372.57,373.50,
NV,2022,1,391.88,392.50,
NV,2022,2,411.94,405.39,
NV,2022,3,395.15,390.68,
NV,2022,4,383.68,384.79,
NV,2023,1,375.38,375.99,
NV,2023,2,390.07,383.35,
NV,2023,3,398.90,395.01,
NV,2023,4,398.57,399.49,
NV,2024,1,408.40,409.09,
NV,2024,2,418.46,411.04,
NV,2024,3,415.19,411.48,
NV,2024,4,425.20,426.08,
NY,1991,1,100.00,100.00,
NY,1991,2,99.67,99.13,
NY,1991,3,100.21,99.24,
NY,1991,4,100.57,100.16,
NY,1992,1,101.09,101.16,
NY,1992,2,100.79,100.21,
NY,1992,3,101.54,100.49,
NY,1992,4,102.61,102.23,
NY,1993,1,99.71,99.90,
NY,1993,2,101.82,101.16,
NY,1993,3,101.58,100.42,
NY,1993,4,100.74,100.42,
NY,1994,1,99.43,99.79,
NY,1994,2,100.54,99.77,
NY,1994,3,100.59,99.32,
NY,1994,4,98.66,98.40,
NY,1995,1,97.93,98.46,
NY,1995,2,99.44,98.58,
NY,1995,3,100.29,98.92,
NY,1995,4,98.48,98.25,
NY,1996,1,99.01,99.69,
NY,1996,2,99.83,98.91,
NY,1996,3,100.39,98.96,
NY,1996,4,99.17,98.93,
NY,1997,1,98.61,99.35,
NY,1997,2,101.23,100.32,
NY,1997,3,101.94,100.45,
NY,1997,4,101.56,101.24,
NY,1998,1,101.29,102.07,
NY,1998,2,104.86,103.98,
NY,1998,3,107.42,105.88,
NY,1998,4,108.10,107.67,
NY,1999,1,108.55,109.36,
NY,1999,2,112.70,111.88,
NY,1999,3,116.05,114.41,
NY,1999,4,117.42,116.86,
NY,2000,1,118.80,119.56,
NY,2000,2,122.65,121.92,
NY,2000,3,126.79,125.05,
NY,2000,4,129.00,128.33,
NY,2001,1,130.25,130.91,
NY,2001,2,134.92,134.27,
NY,2001,3,139.66,137.85,
NY,2001,4,142.38,141.57,
NY,2002,1,145.01,145.56,
NY,2002,2,150.31,149.70,
NY,2002,3,156.35,154.42,
NY,2002,4,159.10,158.17,
NY,2003,1,163.95,164.44,
NY,2003,2,167.53,166.84,
NY,2003,3,173.91,171.90,
NY,2003,4,178.54,177.50,
NY,2004,1,181.61,182.10,
NY,2004,2,187.82,186.94,
NY,2004,3,192.49,190.36,
NY,2004,4,197.47,196.38,
NY,2005,1,200.02,200.60,
NY,2005,2,204.19,203.05,
NY,2005,3,212.15,209.85,
NY,2005,4,213.05,211.98,
NY,2006,1,214.12,214.78,
NY,2006,2,217.55,216.21,
NY,2006,3,216.97,214.55,
NY,2006,4,216.09,215.15,
NY,2007,1,214.25,214.95,
NY,2007,2,218.37,216.93,
NY,2007,3,218.34,215.80,
NY,2007,4,216.01,215.18,
